"item","domain","wasserstein","alignment","comparison"
"Negative_Emotionality_2","Negative_Emotionality",1.10383944153578,0.724040139616056,"llm_src_es_DeepSeek_vs_human_src_es"
"Negative_Emotionality_3","Negative_Emotionality",1.26788830715532,0.683027923211169,"llm_src_es_DeepSeek_vs_human_src_es"
"Negative_Emotionality_4","Negative_Emotionality",1.02356020942408,0.744109947643979,"llm_src_es_DeepSeek_vs_human_src_es"
"Negative_Emotionality_5","Negative_Emotionality",0.87696335078534,0.780759162303665,"llm_src_es_DeepSeek_vs_human_src_es"
"Negative_Emotionality_6","Negative_Emotionality",1.21640488656195,0.695898778359511,"llm_src_es_DeepSeek_vs_human_src_es"
"Negative_Emotionality_7","Negative_Emotionality",1.23734729493892,0.690663176265271,"llm_src_es_DeepSeek_vs_human_src_es"
"Negative_Emotionality_8","Negative_Emotionality",1.09511343804538,0.726221640488656,"llm_src_es_DeepSeek_vs_human_src_es"
"Negative_Emotionality_9","Negative_Emotionality",0.958987783595113,0.760253054101222,"llm_src_es_DeepSeek_vs_human_src_es"
"Negative_Emotionality_10","Negative_Emotionality",1.4825479930192,0.629363001745201,"llm_src_es_DeepSeek_vs_human_src_es"
"Negative_Emotionality_11","Negative_Emotionality",1.00261780104712,0.74934554973822,"llm_src_es_DeepSeek_vs_human_src_es"
"Negative_Emotionality_12","Negative_Emotionality",1.13525305410122,0.716186736474695,"llm_src_es_DeepSeek_vs_human_src_es"
"Open_Mindedness_1","Open_Mindedness",0.861256544502618,0.784685863874346,"llm_src_es_DeepSeek_vs_human_src_es"
"Open_Mindedness_2","Open_Mindedness",0.709424083769633,0.822643979057592,"llm_src_es_DeepSeek_vs_human_src_es"
"Open_Mindedness_3","Open_Mindedness",0.554101221640489,0.861474694589878,"llm_src_es_DeepSeek_vs_human_src_es"
"Open_Mindedness_4","Open_Mindedness",1.239092495637,0.69022687609075,"llm_src_es_DeepSeek_vs_human_src_es"
"Open_Mindedness_5","Open_Mindedness",0.698952879581152,0.825261780104712,"llm_src_es_DeepSeek_vs_human_src_es"
"Open_Mindedness_6","Open_Mindedness",0.775741710296684,0.806064572425829,"llm_src_es_DeepSeek_vs_human_src_es"
"Open_Mindedness_7","Open_Mindedness",1.11605584642234,0.720986038394415,"llm_src_es_DeepSeek_vs_human_src_es"
"Open_Mindedness_8","Open_Mindedness",0.62652705061082,0.843368237347295,"llm_src_es_DeepSeek_vs_human_src_es"
"Open_Mindedness_9","Open_Mindedness",0.915357766143106,0.771160558464223,"llm_src_es_DeepSeek_vs_human_src_es"
"Open_Mindedness_10","Open_Mindedness",0.970331588132635,0.757417102966841,"llm_src_es_DeepSeek_vs_human_src_es"
"Open_Mindedness_11","Open_Mindedness",0.671029668411867,0.832242582897033,"llm_src_es_DeepSeek_vs_human_src_es"
"Open_Mindedness_12","Open_Mindedness",0.605584642233857,0.848603839441536,"llm_src_es_DeepSeek_vs_human_src_es"
