"item","domain","wasserstein","alignment","comparison"
"Conscientiousness_7","Conscientiousness",0.842897033158813,0.789275741710297,"llm_src_es_gpt_vs_human_src_es"
"Conscientiousness_8","Conscientiousness",0.413682373472949,0.896579406631763,"llm_src_es_gpt_vs_human_src_es"
"Conscientiousness_9","Conscientiousness",0.591291448516579,0.852177137870855,"llm_src_es_gpt_vs_human_src_es"
"Conscientiousness_10","Conscientiousness",0.576212914485166,0.855946771378709,"llm_src_es_gpt_vs_human_src_es"
"Conscientiousness_11","Conscientiousness",0.54303664921466,0.864240837696335,"llm_src_es_gpt_vs_human_src_es"
"Conscientiousness_12","Conscientiousness",1.01443280977312,0.746391797556719,"llm_src_es_gpt_vs_human_src_es"
"Negative_Emotionality_1","Negative_Emotionality",1.33682373472949,0.665794066317626,"llm_src_es_gpt_vs_human_src_es"
"Negative_Emotionality_2","Negative_Emotionality",1.39677137870855,0.650807155322862,"llm_src_es_gpt_vs_human_src_es"
"Negative_Emotionality_3","Negative_Emotionality",1.25788830715532,0.685527923211169,"llm_src_es_gpt_vs_human_src_es"
"Negative_Emotionality_4","Negative_Emotionality",1.02356020942408,0.744109947643979,"llm_src_es_gpt_vs_human_src_es"
"Negative_Emotionality_5","Negative_Emotionality",0.87696335078534,0.780759162303665,"llm_src_es_gpt_vs_human_src_es"
"Negative_Emotionality_6","Negative_Emotionality",1.21640488656195,0.695898778359511,"llm_src_es_gpt_vs_human_src_es"
"Negative_Emotionality_7","Negative_Emotionality",1.23734729493892,0.690663176265271,"llm_src_es_gpt_vs_human_src_es"
"Negative_Emotionality_8","Negative_Emotionality",1.09511343804538,0.726221640488656,"llm_src_es_gpt_vs_human_src_es"
"Negative_Emotionality_9","Negative_Emotionality",0.958987783595113,0.760253054101222,"llm_src_es_gpt_vs_human_src_es"
"Negative_Emotionality_10","Negative_Emotionality",1.4825479930192,0.629363001745201,"llm_src_es_gpt_vs_human_src_es"
"Negative_Emotionality_11","Negative_Emotionality",1.00261780104712,0.74934554973822,"llm_src_es_gpt_vs_human_src_es"
"Negative_Emotionality_12","Negative_Emotionality",1.13525305410122,0.716186736474695,"llm_src_es_gpt_vs_human_src_es"
"Open_Mindedness_1","Open_Mindedness",0.711256544502618,0.822185863874346,"llm_src_es_gpt_vs_human_src_es"
"Open_Mindedness_2","Open_Mindedness",0.709424083769633,0.822643979057592,"llm_src_es_gpt_vs_human_src_es"
"Open_Mindedness_3","Open_Mindedness",1.18251308900524,0.704371727748691,"llm_src_es_gpt_vs_human_src_es"
"Open_Mindedness_4","Open_Mindedness",0.660244328097731,0.834938917975567,"llm_src_es_gpt_vs_human_src_es"
"Open_Mindedness_5","Open_Mindedness",0.883944153577661,0.779013961605585,"llm_src_es_gpt_vs_human_src_es"
"Open_Mindedness_6","Open_Mindedness",1.36783595113438,0.658041012216405,"llm_src_es_gpt_vs_human_src_es"
"Open_Mindedness_7","Open_Mindedness",0.606055846422339,0.848486038394415,"llm_src_es_gpt_vs_human_src_es"
"Open_Mindedness_8","Open_Mindedness",0.849528795811518,0.78761780104712,"llm_src_es_gpt_vs_human_src_es"
"Open_Mindedness_9","Open_Mindedness",0.915357766143106,0.771160558464223,"llm_src_es_gpt_vs_human_src_es"
"Open_Mindedness_10","Open_Mindedness",0.970331588132635,0.757417102966841,"llm_src_es_gpt_vs_human_src_es"
"Open_Mindedness_11","Open_Mindedness",1.16666666666667,0.708333333333333,"llm_src_es_gpt_vs_human_src_es"
"Open_Mindedness_12","Open_Mindedness",1.25842931937173,0.685392670157068,"llm_src_es_gpt_vs_human_src_es"
