"item","domain","wasserstein","alignment","comparison"
"Open_Mindedness_2","Open_Mindedness",0.656716417910448,0.835820895522388,"llm_src_cn_DeepSeek_vs_human_src_cn"
"Open_Mindedness_3","Open_Mindedness",0.641791044776119,0.83955223880597,"llm_src_cn_DeepSeek_vs_human_src_cn"
"Open_Mindedness_4","Open_Mindedness",1.12271973466003,0.719320066334992,"llm_src_cn_DeepSeek_vs_human_src_cn"
"Open_Mindedness_5","Open_Mindedness",1.45605306799337,0.635986733001658,"llm_src_cn_DeepSeek_vs_human_src_cn"
"Open_Mindedness_6","Open_Mindedness",2.67330016583748,0.33167495854063,"llm_src_cn_DeepSeek_vs_human_src_cn"
"Open_Mindedness_7","Open_Mindedness",0.800995024875622,0.799751243781095,"llm_src_cn_DeepSeek_vs_human_src_cn"
"Open_Mindedness_8","Open_Mindedness",0.749585406301824,0.812603648424544,"llm_src_cn_DeepSeek_vs_human_src_cn"
"Open_Mindedness_9","Open_Mindedness",2.27860696517413,0.430348258706468,"llm_src_cn_DeepSeek_vs_human_src_cn"
"Open_Mindedness_10","Open_Mindedness",1.87064676616915,0.532338308457711,"llm_src_cn_DeepSeek_vs_human_src_cn"
"Open_Mindedness_11","Open_Mindedness",1.71807628524046,0.570480928689884,"llm_src_cn_DeepSeek_vs_human_src_cn"
"Open_Mindedness_12","Open_Mindedness",0.57379767827529,0.856550580431177,"llm_src_cn_DeepSeek_vs_human_src_cn"
