"item","domain","wasserstein","alignment","comparison"
"Negative_Emotionality_2","Negative_Emotionality",0.91427652733119,0.771430868167203,"llm_src_en_Mistral_vs_human_src_en"
"Negative_Emotionality_3","Negative_Emotionality",0.925016077170418,0.768745980707396,"llm_src_en_Mistral_vs_human_src_en"
"Negative_Emotionality_4","Negative_Emotionality",1.18691318327974,0.703271704180064,"llm_src_en_Mistral_vs_human_src_en"
"Negative_Emotionality_5","Negative_Emotionality",1.53553054662379,0.616117363344052,"llm_src_en_Mistral_vs_human_src_en"
"Negative_Emotionality_6","Negative_Emotionality",0.831479099678456,0.792130225080386,"llm_src_en_Mistral_vs_human_src_en"
"Negative_Emotionality_7","Negative_Emotionality",1.59749196141479,0.600627009646302,"llm_src_en_Mistral_vs_human_src_en"
"Negative_Emotionality_8","Negative_Emotionality",1.10942122186495,0.722644694533762,"llm_src_en_Mistral_vs_human_src_en"
"Negative_Emotionality_9","Negative_Emotionality",0.93,0.7675,"llm_src_en_Mistral_vs_human_src_en"
"Negative_Emotionality_10","Negative_Emotionality",0.65636655948553,0.835908360128617,"llm_src_en_Mistral_vs_human_src_en"
"Negative_Emotionality_11","Negative_Emotionality",1.2104501607717,0.697387459807074,"llm_src_en_Mistral_vs_human_src_en"
"Negative_Emotionality_12","Negative_Emotionality",1.27408360128617,0.681479099678457,"llm_src_en_Mistral_vs_human_src_en"
"Open_Mindedness_1","Open_Mindedness",1.1904501607717,0.702387459807074,"llm_src_en_Mistral_vs_human_src_en"
"Open_Mindedness_2","Open_Mindedness",0.49951768488746,0.875120578778135,"llm_src_en_Mistral_vs_human_src_en"
"Open_Mindedness_3","Open_Mindedness",1.68909967845659,0.577725080385852,"llm_src_en_Mistral_vs_human_src_en"
"Open_Mindedness_4","Open_Mindedness",0.602797427652733,0.849300643086817,"llm_src_en_Mistral_vs_human_src_en"
"Open_Mindedness_5","Open_Mindedness",0.884372990353698,0.778906752411576,"llm_src_en_Mistral_vs_human_src_en"
"Open_Mindedness_6","Open_Mindedness",1.53308681672026,0.616728295819936,"llm_src_en_Mistral_vs_human_src_en"
"Open_Mindedness_7","Open_Mindedness",0.884405144694534,0.778898713826367,"llm_src_en_Mistral_vs_human_src_en"
"Open_Mindedness_8","Open_Mindedness",1.9828617363344,0.504284565916399,"llm_src_en_Mistral_vs_human_src_en"
"Open_Mindedness_9","Open_Mindedness",0.661704180064309,0.834573954983923,"llm_src_en_Mistral_vs_human_src_en"
"Open_Mindedness_10","Open_Mindedness",1.57414790996785,0.606463022508039,"llm_src_en_Mistral_vs_human_src_en"
"Open_Mindedness_11","Open_Mindedness",0.696012861736334,0.825996784565916,"llm_src_en_Mistral_vs_human_src_en"
"Open_Mindedness_12","Open_Mindedness",0.811961414790997,0.797009646302251,"llm_src_en_Mistral_vs_human_src_en"
