"item","domain","wasserstein","alignment","comparison"
"Conscientiousness_11","Conscientiousness",1.34810945273632,0.66297263681592,"llm_src_cn_Mistral_vs_human_src_cn"
"Conscientiousness_12","Conscientiousness",1.57897180762852,0.605257048092869,"llm_src_cn_Mistral_vs_human_src_cn"
"Negative_Emotionality_1","Negative_Emotionality",1.56092868988391,0.609767827529021,"llm_src_cn_Mistral_vs_human_src_cn"
"Negative_Emotionality_2","Negative_Emotionality",0.545406301824212,0.863648424543947,"llm_src_cn_Mistral_vs_human_src_cn"
"Negative_Emotionality_3","Negative_Emotionality",1.60746268656716,0.598134328358209,"llm_src_cn_Mistral_vs_human_src_cn"
"Negative_Emotionality_4","Negative_Emotionality",1.25011608623549,0.687470978441128,"llm_src_cn_Mistral_vs_human_src_cn"
"Negative_Emotionality_5","Negative_Emotionality",1.24538971807629,0.688652570480929,"llm_src_cn_Mistral_vs_human_src_cn"
"Negative_Emotionality_6","Negative_Emotionality",0.629668325041459,0.842582918739635,"llm_src_cn_Mistral_vs_human_src_cn"
"Negative_Emotionality_7","Negative_Emotionality",0.892072968490879,0.77698175787728,"llm_src_cn_Mistral_vs_human_src_cn"
"Negative_Emotionality_8","Negative_Emotionality",0.94273631840796,0.76431592039801,"llm_src_cn_Mistral_vs_human_src_cn"
"Negative_Emotionality_9","Negative_Emotionality",1.5240464344942,0.618988391376451,"llm_src_cn_Mistral_vs_human_src_cn"
"Negative_Emotionality_10","Negative_Emotionality",0.680646766169154,0.829838308457711,"llm_src_cn_Mistral_vs_human_src_cn"
"Negative_Emotionality_11","Negative_Emotionality",1.43605306799337,0.640986733001658,"llm_src_cn_Mistral_vs_human_src_cn"
"Negative_Emotionality_12","Negative_Emotionality",1.57213930348259,0.606965174129353,"llm_src_cn_Mistral_vs_human_src_cn"
"Open_Mindedness_1","Open_Mindedness",1.61389718076285,0.596525704809287,"llm_src_cn_Mistral_vs_human_src_cn"
"Open_Mindedness_2","Open_Mindedness",0.546716417910448,0.863320895522388,"llm_src_cn_Mistral_vs_human_src_cn"
"Open_Mindedness_3","Open_Mindedness",1.84344941956882,0.539137645107794,"llm_src_cn_Mistral_vs_human_src_cn"
"Open_Mindedness_4","Open_Mindedness",1.08059701492537,0.729850746268657,"llm_src_cn_Mistral_vs_human_src_cn"
"Open_Mindedness_5","Open_Mindedness",0.504063018242123,0.873984245439469,"llm_src_cn_Mistral_vs_human_src_cn"
"Open_Mindedness_6","Open_Mindedness",1.55983416252073,0.610041459369818,"llm_src_cn_Mistral_vs_human_src_cn"
"Open_Mindedness_7","Open_Mindedness",0.532155887230514,0.866961028192372,"llm_src_cn_Mistral_vs_human_src_cn"
"Open_Mindedness_8","Open_Mindedness",1.45600331674959,0.635999170812604,"llm_src_cn_Mistral_vs_human_src_cn"
"Open_Mindedness_9","Open_Mindedness",0.913565505804312,0.771608623548922,"llm_src_cn_Mistral_vs_human_src_cn"
"Open_Mindedness_10","Open_Mindedness",0.953416252072968,0.761645936981758,"llm_src_cn_Mistral_vs_human_src_cn"
"Open_Mindedness_11","Open_Mindedness",0.580182421227197,0.854954394693201,"llm_src_cn_Mistral_vs_human_src_cn"
"Open_Mindedness_12","Open_Mindedness",0.455240464344942,0.886189883913765,"llm_src_cn_Mistral_vs_human_src_cn"
