"item","domain","wasserstein","alignment","comparison"
"Agreeableness_8","Agreeableness",0.760240700218818,0.809939824945295,"llm_src_tr_gpt_vs_human_src_tr"
"Agreeableness_9","Agreeableness",0.835886214442013,0.791028446389497,"llm_src_tr_gpt_vs_human_src_tr"
"Agreeableness_10","Agreeableness",1.09299781181619,0.726750547045952,"llm_src_tr_gpt_vs_human_src_tr"
"Agreeableness_11","Agreeableness",1.62457330415755,0.593856673960613,"llm_src_tr_gpt_vs_human_src_tr"
"Agreeableness_12","Agreeableness",0.713347921225383,0.821663019693654,"llm_src_tr_gpt_vs_human_src_tr"
"Conscientiousness_1","Conscientiousness",0.989496717724289,0.752625820568928,"llm_src_tr_gpt_vs_human_src_tr"
"Conscientiousness_2","Conscientiousness",0.608971553610503,0.847757111597374,"llm_src_tr_gpt_vs_human_src_tr"
"Conscientiousness_3","Conscientiousness",0.995164113785558,0.751208971553611,"llm_src_tr_gpt_vs_human_src_tr"
"Conscientiousness_4","Conscientiousness",0.66164113785558,0.834589715536105,"llm_src_tr_gpt_vs_human_src_tr"
"Conscientiousness_5","Conscientiousness",0.651334792122538,0.837166301969365,"llm_src_tr_gpt_vs_human_src_tr"
"Conscientiousness_6","Conscientiousness",0.513435448577681,0.87164113785558,"llm_src_tr_gpt_vs_human_src_tr"
"Conscientiousness_7","Conscientiousness",0.599277899343545,0.850180525164114,"llm_src_tr_gpt_vs_human_src_tr"
"Conscientiousness_8","Conscientiousness",0.594245076586433,0.851438730853392,"llm_src_tr_gpt_vs_human_src_tr"
"Conscientiousness_9","Conscientiousness",1.55002188183807,0.612494529540481,"llm_src_tr_gpt_vs_human_src_tr"
"Conscientiousness_10","Conscientiousness",0.685557986870897,0.828610503282276,"llm_src_tr_gpt_vs_human_src_tr"
"Conscientiousness_11","Conscientiousness",0.691772428884026,0.827056892778993,"llm_src_tr_gpt_vs_human_src_tr"
"Conscientiousness_12","Conscientiousness",0.603676148796499,0.849080962800875,"llm_src_tr_gpt_vs_human_src_tr"
"Negative_Emotionality_1","Negative_Emotionality",0.915448577680525,0.771137855579869,"llm_src_tr_gpt_vs_human_src_tr"
"Negative_Emotionality_2","Negative_Emotionality",0.840415754923413,0.789896061269147,"llm_src_tr_gpt_vs_human_src_tr"
"Negative_Emotionality_3","Negative_Emotionality",0.499059080962801,0.8752352297593,"llm_src_tr_gpt_vs_human_src_tr"
"Negative_Emotionality_4","Negative_Emotionality",0.785404814004376,0.803648796498906,"llm_src_tr_gpt_vs_human_src_tr"
"Negative_Emotionality_5","Negative_Emotionality",0.564551422319475,0.858862144420131,"llm_src_tr_gpt_vs_human_src_tr"
"Negative_Emotionality_6","Negative_Emotionality",0.909190371991247,0.772702407002188,"llm_src_tr_gpt_vs_human_src_tr"
"Negative_Emotionality_7","Negative_Emotionality",0.851050328227571,0.787237417943107,"llm_src_tr_gpt_vs_human_src_tr"
"Negative_Emotionality_8","Negative_Emotionality",0.556870897155361,0.86078227571116,"llm_src_tr_gpt_vs_human_src_tr"
"Negative_Emotionality_9","Negative_Emotionality",0.858862144420131,0.785284463894967,"llm_src_tr_gpt_vs_human_src_tr"
"Negative_Emotionality_10","Negative_Emotionality",1.27105032822757,0.682237417943107,"llm_src_tr_gpt_vs_human_src_tr"
"Negative_Emotionality_11","Negative_Emotionality",0.57437636761488,0.85640590809628,"llm_src_tr_gpt_vs_human_src_tr"
"Negative_Emotionality_12","Negative_Emotionality",0.493851203501094,0.876537199124726,"llm_src_tr_gpt_vs_human_src_tr"
"Open_Mindedness_1","Open_Mindedness",0.87417943107221,0.781455142231947,"llm_src_tr_gpt_vs_human_src_tr"
"Open_Mindedness_2","Open_Mindedness",0.973873085339168,0.756531728665208,"llm_src_tr_gpt_vs_human_src_tr"
"Open_Mindedness_3","Open_Mindedness",0.886039387308534,0.778490153172867,"llm_src_tr_gpt_vs_human_src_tr"
"Open_Mindedness_4","Open_Mindedness",1.25838074398249,0.685404814004376,"llm_src_tr_gpt_vs_human_src_tr"
"Open_Mindedness_5","Open_Mindedness",0.893873085339169,0.776531728665208,"llm_src_tr_gpt_vs_human_src_tr"
"Open_Mindedness_6","Open_Mindedness",0.712888402625821,0.821777899343545,"llm_src_tr_gpt_vs_human_src_tr"
"Open_Mindedness_7","Open_Mindedness",1.15080962800875,0.712297592997812,"llm_src_tr_gpt_vs_human_src_tr"
"Open_Mindedness_8","Open_Mindedness",0.894792122538293,0.776301969365427,"llm_src_tr_gpt_vs_human_src_tr"
"Open_Mindedness_9","Open_Mindedness",0.814004376367615,0.796498905908096,"llm_src_tr_gpt_vs_human_src_tr"
"Open_Mindedness_10","Open_Mindedness",0.819321663019694,0.795169584245077,"llm_src_tr_gpt_vs_human_src_tr"
"Open_Mindedness_11","Open_Mindedness",0.830415754923414,0.792396061269147,"llm_src_tr_gpt_vs_human_src_tr"
"Open_Mindedness_12","Open_Mindedness",0.836805251641138,0.790798687089715,"llm_src_tr_gpt_vs_human_src_tr"
